,Office_Mada,Office_Madeleine,Office_Madisyn,Office_Malik,Office_Marc,Office_Marcia,Office_Marcus,Office_Marianne,Office_Marilyn,Office_Marion,Office_Mark,Office_Marla,Office_Marlon,Office_Martha,Office_Martin,Office_Marvin,Office_Mary,Office_Maryann,Office_Mason,Office_Mat,Office_Matthew,Office_Max,Office_Maximus,Office_Maya,Office_Megan,Office_Melinda,Office_Mercedes,Office_Michael,Office_Micheal,Office_Mick,Office_Mikayla,Office_Milton,Office_Mohammed,Office_Moises,Office_Monty,Office_Morgan,Office_Moses,Office_Muhammad,Office_Myron,UnivClass_Maddison,UnivDorm_Malachi,UnivDorm_Malcolm,UnivDorm_Marlene,UnivDorm_Marquis,UnivDorm_Mathew,UnivDorm_Mauricio,UnivDorm_Mckenzie,UnivDorm_Mitch,UnivLab_Mack,UnivLab_Madelyn,UnivLab_Margret,UnivLab_Mariana,UnivLab_Marie,UnivLab_Mario,UnivLab_Marshall,UnivLab_Miles
2014-10-17 23:00:00,66.0,72.25,30.5,44.5,26.0,244.0,39.0,108.75,38.75,151.5,91.5,10.75,10.25,79.25,40.0,15.5,32.0,5.33495,152.5,35.75,207.75,76.0,43.75,82.0,65.25,39.75,41.25,78.25,154.75,35.25,225.75,741.5,86.25,16.25,42.25,28.25,66.25,141.5,22.5,14.0,124.0,206.75,124.25,273.25,211.25,148.75,281.25,70.5,84.25,282.0,128.75,318.25,353.25,66.5,69.75,113.0
2014-10-18 00:00:00,60.75,71.75,30.75,43.25,15.75,211.75,31.5,103.25,32.75,146.5,90.75,11.0,10.0,71.5,40.5,11.0,32.5,3.66405,132.0,34.0,203.25,73.75,39.0,71.0,62.25,39.25,40.75,73.5,145.5,35.0,223.0,712.5,85.25,15.5,33.75,25.0,72.25,134.75,24.0,11.75,114.25,192.75,126.75,260.5,190.75,140.75,220.0,74.25,82.5,276.25,131.25,318.75,326.5,71.25,66.5,110.0
2014-10-18 01:00:00,61.0,71.25,29.0,43.5,15.25,203.75,35.5,101.5,28.25,155.5,80.75,10.75,9.75,69.25,38.75,8.0,28.75,3.64845,131.75,31.5,200.5,57.25,36.5,67.75,68.25,44.75,41.0,67.0,128.75,34.5,217.5,702.25,83.0,16.0,30.5,23.5,65.0,126.0,23.25,14.0,123.5,182.5,102.75,235.5,181.75,138.0,177.0,63.25,84.5,277.75,127.5,330.25,323.0,72.5,65.5,109.0
2014-10-18 02:00:00,56.75,68.0,30.5,41.75,15.0,204.25,37.5,93.0,26.25,146.75,72.0,10.75,9.75,69.75,44.5,8.0,29.5,3.772475,122.75,31.0,197.5,52.5,34.75,65.75,70.0,40.75,38.5,67.5,110.25,32.0,196.75,683.25,80.25,15.5,26.5,22.75,56.75,127.0,19.5,11.0,122.75,172.25,110.25,218.25,166.5,157.25,182.0,55.25,83.5,277.0,127.5,319.0,323.75,66.0,63.75,101.0
2014-10-18 03:00:00,46.5,66.75,30.25,37.0,14.25,198.5,29.5,97.25,25.5,142.25,67.75,9.75,8.0,49.5,40.0,8.0,26.0,3.607425,124.5,31.0,166.75,53.25,35.0,64.0,70.5,39.75,35.25,44.75,103.5,32.0,180.5,673.5,79.75,15.25,24.5,25.0,54.75,122.75,21.25,12.0,108.0,166.0,114.5,219.25,168.25,145.5,165.5,61.75,84.5,275.25,124.25,300.0,308.0,69.75,62.5,87.25
2014-10-18 04:00:00,48.25,64.5,29.5,34.5,13.75,192.0,28.0,99.0,25.5,127.0,60.25,11.0,8.25,39.75,36.5,7.75,21.5,3.625,128.75,31.5,162.0,52.75,34.5,67.5,64.75,39.25,36.25,39.5,79.25,32.0,173.0,674.5,78.5,16.0,24.25,21.75,51.5,119.25,16.25,13.75,103.5,177.0,95.75,216.0,148.5,138.0,164.5,60.75,80.25,264.5,124.25,290.25,301.25,69.0,61.0,73.0
2014-10-18 05:00:00,46.5,65.5,29.0,33.75,13.5,185.25,33.5,90.75,18.25,119.25,62.5,10.25,8.5,38.25,33.0,8.0,20.75,3.62795,121.5,31.0,159.5,52.5,31.25,65.0,62.75,38.75,39.5,44.25,70.25,31.25,176.25,663.25,78.75,16.25,24.75,21.25,46.0,119.5,21.0,11.5,106.0,173.75,94.25,212.0,147.5,132.0,153.5,48.75,82.5,263.5,121.0,297.25,297.75,69.75,62.25,69.75
2014-10-18 06:00:00,45.5,62.25,25.75,30.75,13.75,186.75,29.25,89.0,20.0,119.5,57.75,9.5,8.5,37.75,31.25,7.5,19.75,3.7246,114.75,31.25,157.75,44.25,32.0,65.5,58.75,38.75,37.0,36.25,65.75,27.0,171.75,709.25,76.75,14.75,23.75,20.75,46.5,117.25,16.25,13.75,113.25,174.5,92.0,202.0,158.75,126.5,158.25,60.5,87.5,261.75,122.5,303.5,297.75,69.75,65.75,69.5
2014-10-18 07:00:00,44.25,58.75,25.0,31.5,13.75,184.75,28.75,88.0,20.0,120.5,61.25,9.0,8.5,37.5,31.25,7.75,18.75,3.65625,111.5,31.0,157.75,41.0,31.25,70.75,60.0,38.25,36.5,35.75,48.75,26.25,173.75,721.75,75.75,13.0,23.0,20.5,44.25,122.5,18.25,10.75,106.5,164.0,87.75,197.75,139.75,119.25,148.5,45.0,81.75,265.25,120.25,303.5,302.25,72.25,63.5,68.5
2014-10-18 08:00:00,46.25,61.0,25.0,31.75,14.5,188.25,32.75,87.5,20.25,119.0,64.75,9.75,8.25,37.0,31.25,8.0,18.5,4.352575,119.75,31.25,160.0,41.75,33.0,70.75,57.75,38.75,38.5,36.25,46.25,26.5,172.25,728.25,76.5,12.0,24.25,20.25,45.0,128.75,18.5,11.75,84.25,158.75,82.25,184.75,133.5,109.0,137.5,44.5,82.25,263.5,119.25,295.5,301.0,72.5,62.25,66.5
2014-10-18 09:00:00,43.75,58.75,24.5,31.75,14.25,185.25,26.5,88.75,19.75,117.0,58.75,9.25,8.5,36.5,31.5,7.5,19.25,3.8135,109.25,31.25,157.5,41.0,31.5,67.0,63.0,39.5,37.25,53.75,46.75,25.75,173.5,712.25,75.75,12.25,23.75,20.75,51.5,124.25,19.0,11.0,80.75,143.75,84.5,178.75,130.75,107.75,142.0,41.5,83.0,265.25,123.0,310.75,291.0,72.0,64.0,66.75
2014-10-18 10:00:00,44.75,61.5,24.25,32.25,13.75,186.25,35.5,93.0,20.0,112.75,63.25,10.75,8.75,37.5,36.75,7.75,19.5,3.635725,101.5,31.0,158.25,43.5,32.0,65.5,57.25,39.0,35.25,36.5,46.75,26.25,175.5,722.0,76.25,12.75,24.25,20.5,52.75,127.0,19.0,11.0,78.25,139.0,84.25,174.75,125.5,107.0,138.75,41.5,81.75,261.25,119.25,313.0,294.25,72.25,61.75,65.75
2014-10-18 11:00:00,46.5,58.75,25.0,31.0,13.75,187.5,29.0,93.5,20.25,121.0,58.0,10.0,9.0,60.0,38.5,7.25,16.5,3.698225,104.0,35.75,160.0,41.75,32.0,70.25,61.0,38.75,34.75,42.25,91.75,27.0,194.75,733.75,76.25,12.25,25.25,21.25,53.5,122.75,18.5,12.5,78.75,140.0,83.0,171.75,127.5,104.25,134.5,43.0,81.25,267.75,119.0,323.0,291.75,77.25,62.75,66.5
2014-10-18 12:00:00,45.75,55.5,25.0,33.25,15.0,201.5,33.75,99.5,30.75,127.75,59.0,10.0,9.0,68.5,38.75,7.75,23.75,3.65625,107.25,36.25,188.0,41.25,34.75,68.5,60.0,37.25,38.0,70.0,94.25,26.5,200.25,748.75,75.25,13.5,26.0,24.0,53.0,128.75,17.75,11.75,83.75,156.25,85.75,204.0,129.5,110.75,131.5,41.75,82.5,264.25,119.5,315.0,296.5,75.5,64.0,67.0
2014-10-18 13:00:00,59.0,54.75,23.5,36.75,21.5,198.75,30.0,101.0,40.5,122.75,62.0,10.25,7.75,69.0,38.25,7.75,25.25,6.1133,111.75,36.0,203.25,33.75,32.25,69.25,60.75,35.75,35.5,70.75,92.5,25.5,201.25,740.5,76.0,13.0,27.0,30.5,57.5,122.5,15.75,9.25,82.25,160.25,118.25,242.75,129.25,115.5,146.75,42.75,83.25,269.25,120.0,322.75,296.25,73.0,62.25,84.5
2014-10-18 14:00:00,62.75,53.25,26.25,38.0,23.5,209.5,32.5,102.75,41.5,126.75,68.75,10.0,7.5,68.0,38.75,8.0,25.25,7.041025,116.25,35.75,199.25,32.75,32.5,72.0,60.5,33.75,39.0,70.5,97.75,26.0,186.75,747.25,77.5,12.0,29.25,33.0,57.75,122.75,15.5,8.75,84.5,164.0,129.5,249.0,149.0,124.75,172.75,48.5,83.25,271.75,121.0,320.0,315.5,71.25,64.25,97.75
2014-10-18 15:00:00,63.25,54.5,25.5,40.75,23.25,212.25,31.0,103.5,40.75,121.75,74.75,10.5,6.75,78.75,38.5,8.5,24.75,6.93165,123.0,36.0,201.25,33.75,31.75,70.75,60.25,34.5,34.75,70.0,117.75,25.25,177.0,749.25,80.0,11.75,29.0,34.0,59.0,138.0,15.75,7.25,107.75,169.0,118.25,255.5,136.75,122.0,184.75,49.25,81.25,271.25,121.25,324.25,317.25,71.5,63.25,111.5
2014-10-18 16:00:00,63.25,54.5,28.5,32.5,24.0,214.0,31.5,103.5,42.5,129.75,84.25,10.25,7.75,70.0,43.5,8.0,26.75,6.890625,128.25,35.75,204.0,35.0,37.25,68.25,58.5,34.0,39.5,73.5,115.5,25.0,179.25,733.75,81.25,12.25,29.5,31.75,62.75,137.0,15.0,7.25,103.5,183.5,119.75,244.75,145.0,122.25,208.75,57.25,80.5,269.75,123.0,316.0,317.5,71.0,61.0,107.25
2014-10-18 17:00:00,60.25,55.25,24.75,34.25,24.5,213.5,31.75,101.25,42.25,127.5,74.75,10.5,7.75,79.75,38.25,8.5,25.0,7.6289,127.75,36.25,203.0,33.75,36.75,73.0,62.0,35.0,37.5,72.25,113.0,25.0,178.5,698.5,81.75,12.25,27.75,30.5,55.0,130.75,17.5,8.75,115.0,190.25,123.75,247.75,151.25,128.5,198.5,55.75,82.0,275.25,119.0,315.75,318.0,67.5,60.75,119.5
2014-10-18 18:00:00,61.0,60.0,27.25,34.5,24.75,215.25,29.25,102.5,39.25,135.75,75.75,11.5,7.0,80.25,37.25,8.25,25.5,9.041975,128.75,36.0,203.5,35.0,35.0,72.75,63.0,40.75,37.0,71.5,121.5,25.25,179.75,704.75,81.75,12.0,26.75,30.75,57.5,130.0,16.5,7.75,102.5,187.5,115.25,258.25,160.0,134.25,220.5,52.25,80.0,271.25,120.75,340.0,325.25,64.0,63.0,124.0
2014-10-18 19:00:00,61.25,60.25,27.5,35.75,25.0,210.75,32.25,100.25,44.25,130.25,78.0,11.25,7.25,81.25,36.75,8.75,24.5,11.31445,125.75,36.0,206.0,32.5,35.5,70.0,62.75,36.5,39.5,74.0,124.75,26.25,190.0,711.25,83.0,12.25,27.25,30.5,58.75,121.5,13.75,8.5,109.25,175.5,122.25,255.25,161.25,131.0,204.75,52.25,78.25,275.5,118.25,323.25,331.75,63.0,60.5,117.5
2014-10-18 20:00:00,60.25,59.25,26.0,40.5,24.75,210.75,26.0,96.0,41.0,126.25,74.25,9.75,7.5,82.0,38.25,9.0,24.25,11.043975,129.25,35.5,205.5,34.0,34.25,70.5,58.5,36.25,37.75,81.5,126.75,25.75,199.5,716.5,81.25,12.75,27.25,30.5,61.25,116.75,18.0,10.0,105.0,195.0,112.5,257.0,163.5,155.5,235.75,56.5,81.0,273.25,118.25,314.5,329.0,61.75,64.75,127.0
2014-10-18 21:00:00,60.5,61.0,24.0,40.5,24.25,210.25,34.0,94.0,36.5,125.75,75.0,11.25,7.75,76.25,37.75,9.25,27.25,11.2246,133.75,35.25,201.5,34.5,34.75,70.5,62.25,35.75,39.0,98.75,113.0,27.0,190.75,716.0,82.5,11.75,25.0,27.75,63.5,116.5,16.0,7.5,102.75,195.5,125.0,259.75,168.25,158.0,230.75,47.25,76.5,272.0,118.0,321.5,324.75,64.75,61.25,115.0
2014-10-18 22:00:00,59.0,60.5,24.0,38.75,18.0,203.5,26.0,91.5,29.25,128.75,70.75,10.25,7.25,51.5,37.0,7.75,24.0,8.729475,146.5,35.25,179.75,33.5,32.75,72.0,58.25,35.0,34.0,86.0,92.0,27.75,189.5,697.0,81.5,12.0,26.75,29.75,63.0,117.25,16.25,7.0,105.25,189.25,135.0,270.5,162.0,153.25,218.5,53.5,79.25,266.5,120.75,320.5,324.25,68.75,59.25,100.75
2014-10-18 23:00:00,49.25,60.0,24.75,33.5,20.75,196.0,33.0,90.75,20.75,128.0,73.25,10.75,8.25,39.75,37.25,8.0,25.75,7.89845,141.0,35.5,172.75,37.25,29.5,66.5,65.0,34.5,36.25,59.5,67.75,26.75,196.75,690.0,81.25,11.5,24.0,28.0,58.0,114.25,21.25,9.75,116.25,187.25,133.25,276.25,159.25,141.25,225.0,64.75,81.5,265.75,118.5,318.5,317.5,67.25,62.25,82.75
2014-10-19 00:00:00,43.0,64.75,23.75,32.25,14.5,199.5,29.75,91.5,22.25,130.0,74.25,11.75,8.75,42.0,38.0,7.25,24.0,7.784175,142.75,34.5,165.25,40.75,33.75,70.0,65.75,37.75,33.75,43.75,63.0,28.25,199.25,696.25,80.75,12.0,22.5,23.25,56.75,117.75,18.5,9.75,125.25,197.5,118.25,274.75,165.75,162.25,210.5,66.5,79.5,259.75,122.25,319.25,313.25,74.25,63.75,84.75
2014-10-19 01:00:00,45.5,65.25,23.75,31.75,14.75,193.25,28.25,89.75,23.0,132.0,63.0,11.0,8.5,41.5,33.25,7.25,22.25,4.7217,142.25,34.75,160.25,40.0,31.25,70.0,57.0,38.25,35.0,41.0,62.25,28.5,194.25,721.25,81.25,12.75,21.25,21.5,55.75,118.0,17.0,9.25,120.25,175.75,121.0,232.0,177.5,159.0,183.5,65.25,79.75,264.25,119.0,318.75,312.25,77.75,62.5,82.75
2014-10-19 02:00:00,44.75,60.0,22.25,32.5,14.5,196.5,20.5,89.5,23.0,132.75,64.25,11.0,8.75,43.0,32.0,7.25,23.75,3.54885,131.5,34.25,159.75,42.0,29.5,70.75,58.0,36.5,36.0,43.0,61.75,27.0,187.75,745.25,79.25,11.5,22.5,20.75,51.5,120.5,20.25,9.5,118.25,178.5,127.0,222.75,163.5,153.75,179.0,72.25,78.75,263.5,120.25,318.25,309.0,77.0,63.0,76.5
2014-10-19 03:00:00,45.0,61.25,23.25,32.25,15.0,194.0,24.75,89.75,22.5,130.0,60.5,11.25,8.25,40.25,31.0,7.75,21.0,3.61325,135.0,31.5,160.5,40.5,32.0,67.0,66.0,36.75,33.0,42.75,61.75,26.25,177.0,741.5,77.75,11.0,21.75,21.0,52.5,120.25,19.0,9.5,111.5,179.0,127.25,220.25,158.25,150.75,174.5,56.25,83.0,265.0,119.0,309.25,308.5,79.5,64.75,72.25
2014-10-19 04:00:00,46.25,60.5,23.0,31.5,14.5,194.0,26.0,88.0,22.5,121.5,61.25,11.25,8.25,40.0,31.25,7.25,18.5,4.473625,139.5,31.5,158.25,41.0,30.75,68.25,60.0,37.25,36.0,44.25,61.75,26.0,174.0,734.5,77.75,10.5,22.25,20.75,46.75,119.25,18.5,8.25,121.25,169.75,99.25,216.0,155.5,134.25,161.5,52.75,81.75,265.75,120.0,304.75,305.75,79.5,64.0,74.0
2014-10-19 05:00:00,46.0,60.25,22.25,29.25,14.25,197.5,18.75,88.25,21.0,117.0,57.0,10.75,8.5,38.75,37.25,7.25,20.5,3.6055,124.0,31.25,156.75,40.75,30.5,68.0,59.0,37.5,32.75,38.0,50.75,25.75,174.25,734.5,76.75,10.5,23.5,21.25,44.75,117.75,16.5,10.75,100.0,166.0,101.5,211.0,148.75,132.75,157.25,51.0,82.25,260.5,119.25,304.25,308.0,81.0,62.5,72.5
2014-10-19 06:00:00,45.0,55.75,22.75,30.75,14.75,199.0,24.75,88.25,20.75,119.25,61.75,11.0,8.25,41.0,32.0,7.25,21.75,3.742175,116.0,31.0,155.75,43.25,33.0,69.5,63.5,36.5,33.0,36.75,50.5,26.0,175.0,725.0,76.25,10.75,21.75,20.75,43.5,121.75,18.5,8.25,101.75,172.0,94.0,199.0,141.75,126.5,164.75,79.75,82.25,264.25,118.75,297.5,301.5,81.75,62.25,70.0
2014-10-19 07:00:00,45.0,55.0,23.0,31.5,14.25,192.0,20.5,87.5,21.25,116.5,58.5,9.0,8.25,38.75,31.25,7.5,19.25,3.655275,119.5,31.0,159.0,39.5,30.75,67.75,58.75,37.0,33.75,36.25,49.5,26.0,175.0,719.25,75.25,10.0,22.5,20.75,44.25,125.0,18.75,8.25,102.25,164.5,85.5,195.75,136.25,121.75,146.0,45.25,80.0,262.75,119.5,304.75,305.25,82.0,62.0,71.25
2014-10-19 08:00:00,47.0,54.25,23.0,29.75,14.5,190.75,22.25,89.0,20.5,135.25,58.0,9.75,8.25,39.0,31.75,7.75,20.25,3.834975,109.75,31.25,157.5,40.0,31.25,69.5,61.75,37.5,33.25,40.5,48.5,26.0,176.0,721.0,75.0,11.25,21.75,20.75,43.25,122.0,16.25,8.25,96.75,154.25,82.5,181.75,133.5,114.0,149.25,45.0,85.5,262.75,120.5,296.5,302.5,79.75,62.5,70.75
2014-10-19 09:00:00,45.0,54.25,22.0,29.0,14.75,194.25,22.75,88.25,21.0,131.75,59.25,10.0,8.75,38.0,30.75,7.5,19.75,3.61815,99.25,31.5,158.5,42.25,32.25,65.0,63.75,36.75,35.25,40.25,48.5,25.5,177.0,720.75,75.5,11.75,23.75,21.25,51.25,120.25,18.5,9.5,90.25,140.75,90.25,174.75,130.0,107.0,143.75,43.25,83.0,264.5,120.25,303.75,311.75,76.25,65.0,68.75
2014-10-19 10:00:00,45.75,56.25,23.5,29.25,14.5,192.25,18.5,92.0,20.5,131.75,58.0,9.5,8.0,39.25,36.5,7.25,20.0,4.496075,98.25,31.0,157.0,39.75,30.0,67.0,61.0,37.0,34.0,36.75,48.75,25.5,175.5,720.5,74.75,11.25,23.5,21.25,51.75,124.5,19.25,7.75,85.75,139.25,82.75,171.0,127.5,103.75,139.25,42.0,81.75,262.5,119.5,318.25,300.75,76.0,64.25,69.25
2014-10-19 11:00:00,45.0,53.5,22.5,28.75,14.75,194.75,24.75,92.5,21.5,138.25,59.25,9.75,8.75,61.0,38.0,7.25,17.75,3.5293,97.5,36.0,160.5,42.25,31.75,70.5,59.5,38.0,30.75,48.75,88.25,26.0,199.0,732.75,75.25,11.25,23.75,22.25,54.0,131.0,18.5,9.0,85.25,144.75,84.0,182.0,127.5,104.5,137.75,42.0,82.5,267.5,119.75,320.75,308.75,76.5,63.0,70.25
2014-10-19 12:00:00,46.5,57.5,23.75,33.25,15.0,201.25,20.25,93.5,21.75,144.5,63.75,10.0,9.25,69.0,38.5,7.75,21.0,3.72265,101.0,35.75,163.75,38.75,32.0,70.75,62.0,36.75,37.25,69.5,90.5,26.25,204.0,737.0,75.75,10.75,23.75,25.0,52.5,124.25,17.75,8.5,86.25,151.5,82.0,204.0,127.5,103.75,130.75,42.0,82.5,264.5,120.0,318.75,306.0,75.25,61.5,69.0
2014-10-19 13:00:00,56.75,51.25,23.25,37.0,13.5,198.5,21.0,97.0,25.0,148.75,60.0,10.25,7.5,66.75,37.25,7.25,19.0,6.00585,102.25,35.5,169.0,33.5,30.75,68.5,59.25,35.0,31.5,82.75,81.0,25.25,202.25,734.75,77.0,11.5,24.75,27.5,52.0,120.5,16.25,7.75,88.5,159.5,108.25,209.75,132.5,106.5,146.25,46.5,80.25,270.75,118.75,310.75,300.75,66.5,60.25,71.25
2014-10-19 14:00:00,60.0,51.75,23.5,34.0,13.75,202.5,21.0,99.75,23.5,144.25,58.75,10.0,7.25,66.75,37.75,7.5,17.25,7.02735,105.0,35.0,169.5,32.75,34.0,69.75,55.75,36.0,34.25,82.25,80.75,25.25,187.5,729.0,78.75,11.5,26.25,31.0,56.75,122.75,18.0,8.75,89.25,177.5,120.5,229.0,130.0,116.0,163.75,41.5,81.75,278.5,118.0,309.5,309.75,68.5,60.75,76.0
2014-10-19 15:00:00,59.25,56.0,23.75,33.75,13.75,212.75,16.5,101.0,15.25,144.0,69.0,11.0,7.0,69.0,37.5,7.75,20.75,6.811525,127.25,36.0,167.75,34.25,33.0,68.25,64.25,35.0,34.0,78.75,83.25,26.25,180.75,669.0,80.5,12.0,26.5,28.25,54.75,122.25,13.75,7.0,98.75,179.0,121.0,237.75,141.25,136.75,191.5,47.0,78.5,269.0,117.25,305.5,314.75,62.75,60.0,79.75
2014-10-19 16:00:00,60.0,56.75,24.0,32.0,14.5,213.75,28.25,100.75,14.0,138.0,65.5,10.75,7.5,72.25,43.0,15.0,18.25,6.88185,127.25,36.5,176.75,34.0,30.0,69.75,59.75,34.5,36.0,79.25,84.75,28.5,183.0,701.0,81.75,12.25,27.0,30.25,55.25,127.25,16.25,7.5,90.0,195.5,137.25,249.0,147.5,141.25,229.25,53.25,80.5,268.5,117.75,306.0,310.75,64.0,60.75,87.25
2014-10-19 17:00:00,59.0,60.0,26.0,36.5,13.25,246.0,17.75,99.75,13.75,124.25,71.0,11.0,8.25,69.25,36.25,10.5,20.25,6.841775,150.75,36.75,170.5,34.5,35.25,71.0,61.25,32.5,39.0,83.25,86.25,28.0,183.75,696.25,82.5,10.75,27.25,32.5,55.75,122.5,18.25,10.25,120.5,199.5,160.25,272.25,159.25,158.5,215.75,65.75,81.0,267.5,116.75,305.25,308.25,59.25,60.75,102.5
2014-10-19 18:00:00,59.75,57.0,24.25,34.5,15.5,254.25,22.75,98.0,14.25,125.0,66.5,10.0,8.0,74.25,36.75,10.5,20.0,7.674825,159.5,37.5,166.5,33.25,32.0,72.25,61.0,33.25,37.25,85.5,91.5,27.0,184.0,700.25,82.0,10.5,25.25,33.5,55.25,122.25,16.75,8.5,121.0,199.0,151.75,275.0,172.0,168.75,228.75,62.0,78.5,270.75,118.75,313.0,319.25,54.0,61.25,104.0
2014-10-19 19:00:00,58.25,55.0,26.25,58.25,13.75,312.75,22.75,97.75,14.0,129.5,71.75,10.0,8.25,68.25,36.75,11.0,21.0,6.8252,160.75,37.25,170.0,33.0,32.0,68.0,65.25,35.25,35.75,84.75,91.25,28.75,187.25,712.25,81.0,11.5,29.75,30.25,59.75,121.5,17.75,7.0,114.25,196.25,147.25,271.75,149.5,177.5,225.0,76.5,81.5,274.25,122.0,313.5,316.5,49.75,62.0,110.5
2014-10-19 20:00:00,60.25,57.5,27.25,53.75,13.5,276.75,20.75,94.25,14.0,125.25,74.25,10.0,8.25,75.0,37.5,11.0,19.75,8.957025,164.75,38.75,169.75,35.0,32.75,71.75,62.5,32.0,39.0,72.25,96.0,29.0,190.25,715.75,81.25,10.75,29.5,31.5,59.5,126.0,17.0,7.25,126.5,196.25,157.75,266.5,149.25,172.5,222.75,70.25,76.5,273.5,120.5,313.75,322.5,55.5,60.25,130.25
2014-10-19 21:00:00,60.25,58.5,26.5,80.75,14.0,265.0,30.75,88.75,14.0,133.5,70.25,11.0,8.25,67.25,36.25,11.5,20.75,11.00975,162.75,40.25,173.5,34.5,31.0,73.0,64.5,32.75,40.5,68.25,89.0,28.25,192.75,702.0,80.75,11.25,29.25,28.25,56.75,124.25,17.0,7.5,121.25,202.25,158.0,284.0,175.0,175.75,232.0,59.0,73.0,274.25,121.5,307.25,329.5,54.25,60.75,133.75
2014-10-19 22:00:00,60.75,58.5,26.5,90.25,13.0,262.5,26.5,89.0,14.25,125.75,69.5,9.75,7.5,44.5,37.0,11.0,17.5,8.680675,159.5,44.25,167.5,32.75,33.5,71.75,61.5,33.75,36.25,75.25,76.25,27.5,189.5,709.5,81.0,11.5,27.5,25.75,56.0,124.5,16.25,8.5,121.5,204.75,148.0,300.5,181.25,162.75,251.0,68.5,76.0,263.5,121.0,316.75,325.0,53.75,61.0,119.5
2014-10-19 23:00:00,46.5,64.0,25.5,43.5,14.25,265.0,31.0,90.75,14.25,128.5,64.0,11.0,7.25,37.75,38.0,11.0,19.75,7.7842,160.75,41.75,160.75,37.25,36.25,71.75,64.5,36.0,34.25,49.5,80.0,27.75,198.0,715.75,80.5,11.5,25.75,25.25,60.75,121.5,14.75,8.75,125.0,223.25,149.75,295.25,181.5,163.5,252.0,84.5,77.75,264.75,119.25,317.25,320.75,55.0,60.75,111.75
2014-10-20 00:00:00,44.25,58.5,26.25,34.0,14.5,244.0,32.5,90.0,16.25,128.25,55.75,10.5,8.0,38.75,37.25,10.5,21.5,5.599575,164.5,34.75,162.25,40.5,34.0,69.0,65.0,43.75,37.75,43.0,68.25,28.0,201.0,710.75,81.0,10.5,24.75,23.0,65.75,126.5,19.0,10.0,140.5,212.25,169.0,299.75,178.75,160.0,242.5,77.75,75.0,261.75,118.5,317.5,326.5,55.75,59.5,111.25
2014-10-20 01:00:00,44.75,63.75,25.75,31.25,14.75,250.75,31.0,86.75,17.0,133.75,66.0,10.25,8.0,38.75,32.0,11.0,18.75,3.593775,178.25,35.0,164.5,42.25,34.5,68.75,62.0,37.0,39.5,44.25,71.0,28.25,201.25,695.5,81.25,11.0,25.25,20.0,56.75,120.25,21.0,9.0,136.5,203.75,158.5,305.25,190.75,175.0,237.0,85.5,77.25,261.5,118.0,317.75,322.75,57.25,59.75,106.5
2014-10-20 02:00:00,43.5,60.75,26.5,29.5,14.0,226.5,33.75,87.5,16.75,130.0,62.75,10.25,8.5,40.5,30.75,9.75,20.25,3.7803,175.75,35.25,165.5,42.0,33.0,66.25,64.25,36.25,38.0,39.0,70.0,28.25,190.75,704.25,80.5,11.0,25.25,19.25,57.0,120.25,16.75,8.25,147.0,194.5,137.25,309.5,186.5,195.25,219.5,79.25,78.0,260.25,120.25,317.25,317.0,59.5,58.5,116.5
2014-10-20 03:00:00,44.0,60.5,26.75,29.5,14.0,225.75,27.0,88.5,16.75,128.75,58.75,10.5,8.25,36.75,30.5,9.5,18.75,3.612325,167.25,32.0,177.5,41.5,29.0,65.25,66.0,37.0,36.25,40.25,70.25,27.75,175.5,693.75,79.75,11.25,23.25,19.75,65.0,129.5,18.75,8.5,128.75,199.75,137.5,316.0,180.0,180.0,181.75,76.0,77.0,262.25,122.0,302.5,316.0,62.0,61.0,100.5
2014-10-20 04:00:00,43.5,63.5,27.75,30.0,13.5,222.0,32.5,87.5,15.75,126.0,59.0,11.0,7.75,36.75,30.75,7.0,21.25,4.024425,152.75,31.0,162.75,42.25,32.25,67.0,62.75,34.25,36.25,39.5,69.0,27.75,174.75,695.75,79.25,10.75,24.75,19.5,52.0,127.0,16.0,8.5,122.5,181.25,134.0,271.75,180.5,151.25,170.25,71.0,76.75,259.75,119.25,290.75,313.0,63.75,62.25,89.5
2014-10-20 05:00:00,44.5,61.5,26.75,28.25,14.0,195.75,26.75,87.75,15.5,122.0,56.5,10.25,7.75,36.25,30.25,7.0,18.25,3.6582,135.25,30.75,159.75,43.25,30.25,63.75,69.25,35.75,38.25,38.5,51.5,27.25,176.0,686.75,79.25,11.5,25.0,19.75,47.5,128.0,18.25,10.25,111.5,173.0,112.25,248.25,178.5,131.75,153.75,63.0,77.25,261.25,121.0,296.25,308.25,63.25,61.25,82.75
2014-10-20 06:00:00,43.25,58.0,25.25,29.0,14.0,191.75,32.25,87.75,15.25,120.75,58.5,8.75,8.5,37.0,30.75,13.0,20.5,3.836925,120.0,30.75,160.0,41.0,31.75,65.5,65.75,35.25,39.25,41.5,50.0,28.0,176.25,676.25,78.75,12.0,24.5,20.5,46.0,128.75,18.0,8.25,104.5,161.5,88.75,216.5,150.25,121.5,145.5,47.75,78.0,261.75,120.25,299.0,304.75,66.75,60.5,79.0
